"Start Time","Duration","Run ID","Name","Source Type","Source Name","User","Status","N_phys","decay_rate","hidden_dim","lr","w_data_init","w_phys_init","config/N_phys","config/decay_rate","config/hidden_dim","config/lr","config/w_data_init","config/w_phys_init","done","epoch","iterations_since_restore","pid","time_since_restore","time_this_iter_s","time_total_s","timestamp","train_data","train_phys","train_total","training_iteration","trial_id","val_data","val_phys","val_total","trial_name"
"2025-11-20 12:13:07","14.1min","6c7983ab23054fbebc8c0f69858d1613","trainable_pinn_ray_186b309b","","","unknown","FINISHED","439","0.09554754310076577","256","0.003101724181279637","0.9279792221527241","0.05394825274545697","439","0.09554754310076577","256","0.003101724181279637","0.9279792221527241","0.05394825274545697","0","50","1","7264","838.5385799407959","838.5385799407959","838.5385799407959","1763638025","0.008615412061676533","1.6811477572026878","0.008834945147085672","1","","0.026381461930192876","3.0350538976597856","0.02599797859008259","trainable_pinn_ray_186b309b"
"2025-11-20 12:33:32","35.1min","bf0de913d8814b98a7d1c46180bc428d","trainable_pinn_ray_d07f46bd","","","unknown","FINISHED","506","0.08012569651866397","256","0.005013260560861399","0.8936177830425815","0.19621030544301887","506","0.08012569651866397","256","0.005013260560861399","0.8936177830425815","0.19621030544301887","0","50","1","11240","2074.867220878601","2074.867220878601","2074.867220878601","1763640487","0.009966179540362021","0.5833547180951244","0.011163026823502297","1","","0.02130659273985206","1.9780496798606015","0.026693268255073673","trainable_pinn_ray_d07f46bd"
"2025-11-20 12:07:53","9.7min","ee094d458c80411aaf962f1d8cd736c2","trainable_pinn_ray_baf47e7a","","","unknown","FINISHED","449","0.09725356984805084","256","0.0035784086371551645","0.9212402473013026","0.05976852850702662","449","0.09725356984805084","256","0.0035784086371551645","0.9212402473013026","0.05976852850702662","0","50","1","20612","577.2784972190857","577.2784972190857","577.2784972190857","1763637451","0.008383068813932965","1.9451893806457519","0.008713280056800806","1","","0.034273664548602936","3.516455223993197","0.03336480221961307","trainable_pinn_ray_baf47e7a"
"2025-11-20 14:12:39","13.2min","37fac6c6c8a1475ca904984aa29e728b","trainable_pinn_ray_932691c7","","","unknown","FINISHED","475","0.09082256291347424","32","0.0026273680964134017","0.6311958239910285","0.14002026336798334","475","0.09082256291347424","32","0.0026273680964134017","0.6311958239910285","0.14002026336798334","0","50","1","3472","777.0544195175171","777.0544195175171","777.0544195175171","1763645136","0.008544308514418926","0.875337256686856","0.00682407771002012","1","","0.0505027963079907","2.521933418185979","0.03599985048494409","trainable_pinn_ray_932691c7"
"2025-11-20 13:01:59","1.2h","8b7ae422493a43369f54a5efc020b993","trainable_pinn_ray_90dbbe89","","","unknown","FINISHED","489","0.09166601450254555","256","0.0027855893210782345","0.989795904139519","0.13505475697001615","489","0.09166601450254555","256","0.0027855893210782345","0.989795904139519","0.13505475697001615","0","50","1","18796","4316.386185884476","4316.386185884476","4316.386185884476","1763644436","0.008703045664599748","0.9653783082962036","0.010074785132563175","1","","0.032610357121015246","2.803469322256808","0.036519039829732265","trainable_pinn_ray_90dbbe89"
"2025-11-20 12:33:01","33.1min","e7334e74105e4e2193f88ca9dc6f85d0","trainable_pinn_ray_d7fa4f3d","","","unknown","FINISHED","315","0.08076030242048102","256","0.0054569091842259524","0.8818870021097224","0.19699967812734503","315","0.08076030242048102","256","0.0054569091842259524","0.8818870021097224","0.19699967812734503","0","50","1","30012","1955.5499229431152","1955.5499229431152","1955.5499229431152","1763640338","0.009313874731235431","0.6632329341739115","0.010711355264665502","1","","0.032598632135485854","2.117417854259612","0.036721978098706747","trainable_pinn_ray_d7fa4f3d"
"2025-11-20 12:00:40","6.7min","270c650edfca4b7c800275f19a85e597","trainable_pinn_ray_3fd35d89","","","unknown","FINISHED","60","0.07766209110877212","64","0.0017693999610689948","0.21716582853721603","0.49191695215227454","60","0.07766209110877212","64","0.0017693999610689948","0.21716582853721603","0.49191695215227454","0","50","1","38588","394.0477111339569","394.0477111339569","394.0477111339569","1763636834","0.011226276475748028","0.4133138383879806","0.00696161457271588","1","","0.0916885049552026","1.599109593403099","0.03741359704708323","trainable_pinn_ray_3fd35d89"
"2025-11-20 12:06:36","6.4min","7efdcbd655474ce2a5ca26b34ba1af76","trainable_pinn_ray_3c960aed","","","unknown","FINISHED","36","0.072820079278797","128","0.002882692710050154","0.9588878324179881","0.1776847444663091","36","0.072820079278797","128","0.002882692710050154","0.9588878324179881","0.1776847444663091","0","50","1","11504","377.4695107936859","377.4695107936859","377.4695107936859","1763637174","0.009123842794485767","0.9868371523389913","0.013694729936318565","1","","0.029423264917599754","2.611839919509393","0.04130404714650518","trainable_pinn_ray_3c960aed"
"2025-11-20 12:28:04","26.7min","130c17d6092e43a29ec6fb6db772d650","trainable_pinn_ray_c96cad95","","","unknown","FINISHED","384","0.07923524177188981","256","0.004850981024824069","0.8480715806958488","0.1964556290408075","384","0.07923524177188981","256","0.004850981024824069","0.8480715806958488","0.1964556290408075","0","50","1","20804","1566.0615861415863","1566.0615861415863","1566.0615861415863","1763639650","0.009347115582175027","0.5714887131344188","0.010239685038010581","1","","0.03959505326646956","1.9607109264269342","0.04151391193907244","trainable_pinn_ray_c96cad95"
"2025-11-20 11:59:04","6.8min","697f3fe11d0e491e91837e0f49bccc1a","trainable_pinn_ray_148dea89","","","unknown","FINISHED","281","0.06237655977408359","64","0.006075887747096628","0.4493855669851663","0.3723190075625709","281","0.06237655977408359","64","0.006075887747096628","0.4493855669851663","0.3723190075625709","0","50","1","19444","402.77325344085693","402.77325344085693","402.77325344085693","1763636747","0.013063804732842578","0.3827425103898","0.012576042046074314","1","","0.035818410409853146","1.477908522663611","0.04198810817496852","trainable_pinn_ray_148dea89"
"2025-11-20 11:49:01","10.0min","fd421ba6da9e4bf1bc3ed1ddf34e5bde","trainable_pinn_ray_ced00b05","","","unknown","FINISHED","95","0.06188352939373584","32","0.0006389996160197885","0.21622265153839626","0.2808322423276938","95","0.06188352939373584","32","0.0006389996160197885","0.21622265153839626","0.2808322423276938","0","50","1","8556","594.0790021419525","594.0790021419525","594.0790021419525","1763636336","0.009686997295780615","0.4917770763238271","0.008751986924596507","1","","0.06679071264018731","2.1500603975754995","0.04354813486230667","trainable_pinn_ray_ced00b05"
"2025-11-20 14:19:02","10.6min","8eae90e51e8a4297a453770e8029791d","trainable_pinn_ray_6e489ebc","","","unknown","FINISHED","469","0.06546395213308878","64","0.0020070677814801826","0.7600735209354936","0.23597979219478415","469","0.06546395213308878","64","0.0020070677814801826","0.7600735209354936","0.23597979219478415","0","50","1","43604","626.3282513618469","626.3282513618469","626.3282513618469","1763645369","0.007735912816956489","0.6711421143526983","0.012285882447178315","1","","0.032719737328970794","2.514439245809396","0.048869610076476805","trainable_pinn_ray_6e489ebc"
"2025-11-20 15:00:23","8.2min","991189e2a90a415fb5336d2ca849381b","trainable_pinn_ray_7a577d15","","","unknown","FINISHED","405","0.09592000024398753","128","0.006558698535304488","0.6743458068915331","0.3295181718626038","405","0.09592000024398753","128","0.006558698535304488","0.6743458068915331","0.3295181718626038","0","50","1","17236","484.3125510215759","484.3125510215759","484.3125510215759","1763647708","0.009768574593607525","0.6128403531180487","0.008423968953917725","1","","0.0648126066081605","1.771325354102022","0.049014451493806566","trainable_pinn_ray_7a577d15"
"2025-11-20 14:34:37","7.6min","e8ec8a5732d64765b8b1704fe1b9c385","trainable_pinn_ray_70cc5603","","","unknown","FINISHED","294","0.08641236128907728","128","0.001156946677068019","0.442180381563018","0.0813591857907707","294","0.08641236128907728","128","0.001156946677068019","0.442180381563018","0.0813591857907707","0","50","1","41424","452.01390647888184","452.01390647888184","452.01390647888184","1763646130","0.006753472616011748","0.6326308323879435","0.003732125975680773","1","","0.10528111624924308","2.2588881080707144","0.04921647701429492","trainable_pinn_ray_70cc5603"
"2025-11-20 14:26:21","7.0min","a2a3bde3b705441e8e8f47966abe742c","trainable_pinn_ray_1d692bdd","","","unknown","FINISHED","219","0.06614401934828461","32","0.001986941826976695","0.7555859509676154","0.11608452997782995","219","0.06614401934828461","32","0.001986941826976695","0.7555859509676154","0.11608452997782995","0","50","1","42484","415.20750880241394","415.20750880241394","415.20750880241394","1763645596","0.00783346767885366","0.5175500180384125","0.008269321785844637","1","","0.05455738518022799","1.95330670570434","0.050093774582547566","trainable_pinn_ray_1d692bdd"
"2025-11-20 12:35:37","38.0min","6bdae1b2db94418e9bffb2e864706c72","trainable_pinn_ray_2c10f714","","","unknown","FINISHED","506","0.08050853902730656","256","0.005402650044086516","0.8828993276427306","0.18455297340281304","506","0.08050853902730656","256","0.005402650044086516","0.8828993276427306","0.18455297340281304","0","50","1","35176","2245.83193564415","2245.83193564415","2245.83193564415","1763640784","0.00939675226920482","0.5547927217652099","0.01027789299254014","1","","0.05158431213744564","1.6927570104599","0.05158963236981374","trainable_pinn_ray_2c10f714"
"2025-11-20 14:27:32","6.8min","3226d2c132574d84bd95f52119b9e09f","trainable_pinn_ray_d2297cf2","","","unknown","FINISHED","230","0.06376750947140697","64","0.001724394367033777","0.5818799568739784","0.08389430978583634","230","0.06376750947140697","64","0.001724394367033777","0.5818799568739784","0.08389430978583634","0","50","1","22844","399.58418679237366","399.58418679237366","399.58418679237366","1763645652","0.0070771343131182775","0.472067812115255","0.005858794664681861","1","","0.10420289892540456","1.8499577205187994","0.06745530495861511","trainable_pinn_ray_d2297cf2"
"2025-11-20 12:06:14","6.5min","e0478c5f15574cafaf98de351d29d873","trainable_pinn_ray_a0c3a3ca","","","unknown","FINISHED","97","0.056224045332217344","128","0.0011477869842157617","0.16402205856391658","0.2678653300368134","97","0.056224045332217344","128","0.0011477869842157617","0.16402205856391658","0.2678653300368134","0","50","1","8012","383.72448325157166","383.72448325157166","383.72448325157166","1763637159","0.014535185105797618","0.4837776835518654","0.010627189323757634","1","","0.23328264719029196","1.805206444833739","0.06902245258387951","trainable_pinn_ray_a0c3a3ca"
"2025-11-20 11:51:06","9.4min","b49211b16dcc4b93b2995c10b21e5d66","trainable_pinn_ray_3d318ad6","","","unknown","FINISHED","176","0.009561319929051848","64","0.009435854388096632","0.40731340259505544","0.05626399977658464","176","0.009561319929051848","64","0.009435854388096632","0.40731340259505544","0.05626399977658464","0","50","1","29776","557.3995687961578","557.3995687961578","557.3995687961578","1763636424","0.015171482658596955","0.42866703919087995","0.021276237226721614","1","","0.012574233736863566","1.958011495792213","0.07407841339745998","trainable_pinn_ray_3d318ad6"
"2025-11-20 14:54:58","7.7min","22a3e9c9b20649ab9b644310e7e234b6","trainable_pinn_ray_9ad960ac","","","unknown","FINISHED","402","0.04677037038502686","128","0.00412772742135949","0.5410251569767764","0.3194647856403204","402","0.04677037038502686","128","0.00412772742135949","0.5410251569767764","0.3194647856403204","0","50","1","32012","454.9129571914673","454.9129571914673","454.9129571914673","1763647354","0.012869827261175772","0.3705799600692711","0.018930618617344987","1","","0.04455868405961894","1.6290993991090517","0.07671842294723616","trainable_pinn_ray_9ad960ac"
"2025-11-20 12:17:26","12.2min","e271bf3d50f74d7a899c3a99d49d8798","trainable_pinn_ray_578c6f4f","","","unknown","FINISHED","391","0.09830434069587989","256","0.0034649225859732995","0.8131356274081796","0.0745119234330531","391","0.09830434069587989","256","0.0034649225859732995","0.8131356274081796","0.0745119234330531","0","50","1","39616","718.4249777793884","718.4249777793884","718.4249777793884","1763638165","0.008061892611698972","0.9492954969406128","0.007127771166275547","1","","0.09933885920039892","2.4337333473417186","0.08224333738785379","trainable_pinn_ray_578c6f4f"
"2025-11-20 11:49:58","9.7min","4844ba1a8de44d3e840a9850b0f03a13","trainable_pinn_ray_e88afbce","","","unknown","FINISHED","180","0.0334477265764664","256","0.0023563694970498024","0.5441913209492","0.14313955785342827","180","0.0334477265764664","256","0.0023563694970498024","0.5441913209492","0.14313955785342827","0","50","1","33140","577.9793834686279","577.9793834686279","577.9793834686279","1763636376","0.009817527890243012","0.4876112706131405","0.018896111829037016","1","","0.06990915617733785","1.912946022724899","0.0912156377157364","trainable_pinn_ray_e88afbce"
"2025-11-20 12:00:23","6.6min","7e1e29492e954b588b66032df482289b","trainable_pinn_ray_b5f64b37","","","unknown","FINISHED","53","0.04239931239582673","32","0.0006851431727081527","0.1106700417696379","0.3175142607125597","53","0.04239931239582673","32","0.0006851431727081527","0.1106700417696379","0.3175142607125597","0","50","1","39172","390.04782032966614","390.04782032966614","390.04782032966614","1763636813","0.026102010604709087","0.4348910298612383","0.02018162122165615","1","","0.212766094101208","1.9090851701645755","0.0994592735488348","trainable_pinn_ray_b5f64b37"
"2025-11-20 12:29:33","30.6min","a8a79f098d9e4988bde960e23f4a6044","trainable_pinn_ray_8bc69d33","","","unknown","FINISHED","370","0.08179565037645264","256","0.00493482810537188","0.8491367247218327","0.19519997185608476","370","0.08179565037645264","256","0.00493482810537188","0.8491367247218327","0.19519997185608476","0","50","1","15064","1798.4176864624023","1798.4176864624023","1798.4176864624023","1763639972","0.009278558252962551","0.7936507554969402","0.010693662027555584","1","","0.10751552506909118","2.5636664347277596","0.10038811902607175","trainable_pinn_ray_8bc69d33"
"2025-11-20 14:53:11","7.8min","8ddc729bd54f48868d40a206494ec4ce","trainable_pinn_ray_60982a03","","","unknown","FINISHED","427","0.04828033117913978","128","0.006265345957122818","0.5145125612053889","0.3358192076250872","427","0.04828033117913978","128","0.006265345957122818","0.5145125612053889","0.3358192076250872","0","50","1","29884","460.2369523048401","460.2369523048401","460.2369523048401","1763647252","0.014272191876903026","0.3098070646476264","0.017110434490622897","1","","0.13930356822483236","1.174688983461699","0.10870757354448393","trainable_pinn_ray_60982a03"
"2025-11-20 12:31:02","33.6min","d3c8b84edd9a410eab27087994888142","trainable_pinn_ray_2bc79ac9","","","unknown","FINISHED","505","0.08208089012614343","256","0.005187120782350874","0.8897518315796498","0.1988816030655053","505","0.08208089012614343","256","0.005187120782350874","0.8897518315796498","0.1988816030655053","0","50","1","34812","1982.4340779781342","1982.4340779781342","1982.4340779781342","1763640245","0.010381435838085835","0.6697290578875879","0.011623488095673647","1","","0.11702968267519394","1.7506639428372341","0.11036588333714778","trainable_pinn_ray_2bc79ac9"
"2025-11-20 11:59:43","6.7min","b70f3f41474b42b4b1e3c8f301e19c5e","trainable_pinn_ray_a6717e96","","","unknown","FINISHED","146","0.0537693044742619","128","0.0005777335560002092","0.9872763045208113","0.4634070976114096","146","0.0537693044742619","128","0.0005777335560002092","0.9872763045208113","0.4634070976114096","0","50","1","31032","395.77350211143494","395.77350211143494","395.77350211143494","1763636779","0.006774309942630505","0.4681869262998754","0.022253077815879475","1","","0.05729541370138113","2.057709602526354","0.12497534512553299","trainable_pinn_ray_a6717e96"
"2025-11-20 14:33:43","7.6min","ad78153e0304444f86bf2ddb3fde0d09","trainable_pinn_ray_dc015782","","","unknown","FINISHED","265","0.0188940555132429","128","0.001553096406587356","0.48317244115529456","0.08047636410914646","265","0.0188940555132429","128","0.001553096406587356","0.48317244115529456","0.08047636410914646","0","50","1","44408","446.7151606082916","446.7151606082916","446.7151606082916","1763646070","0.00784121249435526","0.4661998759616505","0.018653724814831005","1","","0.1826652381706803","1.7170150226749672","0.14300688024170982","trainable_pinn_ray_dc015782"
"2025-11-20 14:17:28","11.2min","eb33f898dda340d9b33721bc3637a488","trainable_pinn_ray_e5c985ef","","","unknown","FINISHED","469","0.0646968437073917","64","0.002066703374232951","0.7635263240953092","0.23881680834851965","469","0.0646968437073917","64","0.002066703374232951","0.7635263240953092","0.23881680834851965","0","50","1","21532","668.3288660049438","668.3288660049438","668.3288660049438","1763645317","0.008373718768960297","0.5240433989751219","0.011649556484336805","1","","0.2095297586831178","1.9653543273378862","0.17969341517850296","trainable_pinn_ray_e5c985ef"
"2025-11-20 11:59:24","6.7min","ee39ea0e742d44a59001e8c7da024c8d","trainable_pinn_ray_afe9525e","","","unknown","FINISHED","200","0.04029056477848486","64","0.0007454089254462808","0.6431091279706728","0.3158618813133141","200","0.04029056477848486","64","0.0007454089254462808","0.6431091279706728","0.3158618813133141","0","50","1","37176","394.03790283203125","394.03790283203125","394.03790283203125","1763636758","0.006973235055126927","0.48681686141274194","0.02583771864272127","1","","0.1710727661030519","2.0022630471661045","0.1978433894288088","trainable_pinn_ray_afe9525e"
"2025-11-20 12:01:42","6.3min","53b8b62cd02e4e04b9c7fb93bab39317","trainable_pinn_ray_0ad155ab","","","unknown","FINISHED","122","0.006508944305656517","128","0.0008484621254111188","0.25233414948549326","0.11946180503143629","122","0.006508944305656517","128","0.0008484621254111188","0.25233414948549326","0.11946180503143629","0","50","1","15648","373.08617901802063","373.08617901802063","373.08617901802063","1763636876","0.011689496664988874","0.4710277296075917","0.04385334407590857","1","","0.16364353759668998","1.9872906206320617","0.21386763119438534","trainable_pinn_ray_0ad155ab"
"2025-11-20 12:00:03","6.6min","5acc82deb1df4f2b80a77ac2e840f0de","trainable_pinn_ray_4e66362e","","","unknown","FINISHED","40","0.005920345015002416","32","0.0008214009769618452","0.7445922166403334","0.14055052861212286","40","0.005920345015002416","32","0.0008214009769618452","0.7445922166403334","0.14055052861212286","0","50","1","37132","386.9039089679718","386.9039089679718","386.9039089679718","1763636790","0.008132617714617289","0.544050663408607","0.06326711640665025","1","","0.038360173687416434","2.030379088364692","0.24207460863553748","trainable_pinn_ray_4e66362e"
"2025-11-20 11:48:44","9.9min","bd220ff9b9a841d8bf0f34cc6226e4e9","trainable_pinn_ray_0e5eeeaa","","","unknown","FINISHED","196","0.028643453046585665","256","0.0013481473372886047","0.790816631477022","0.47447070926931784","196","0.028643453046585665","256","0.0013481473372886047","0.790816631477022","0.47447070926931784","0","50","1","1424","584.5645220279694","584.5645220279694","584.5645220279694","1763636308","0.008983888124313319","0.36075864696141446","0.04916575986026513","1","","0.17695169140740477","1.7101515210327567","0.3393243380190989","trainable_pinn_ray_0e5eeeaa"
"2025-11-20 12:00:58","7.8min","a24c3c531fff4f7aa67835f9331e897c","trainable_pinn_ray_6fc48a74","","","unknown","FINISHED","476","0.027990800993622347","256","0.00152877429670587","0.5294289729933439","0.4020553573383651","476","0.027990800993622347","256","0.00152877429670587","0.5294289729933439","0.4020553573383651","0","50","1","36220","463.42833828926086","463.42833828926086","463.42833828926086","1763636922","0.011134075018756016","0.35702934195899","0.04231415987391062","1","","0.3155299715763616","1.7227526679849763","0.34278338149785087","trainable_pinn_ray_6fc48a74"
"2025-11-20 11:48:52","9.9min","d63c2e46f9f94f978321dc67142ee986","trainable_pinn_ray_8155d86e","","","unknown","FINISHED","95","0.014677255865832673","32","0.004359112236583746","0.5034067170797112","0.43319337783562956","95","0.014677255865832673","32","0.004359112236583746","0.5034067170797112","0.43319337783562956","0","50","1","32740","587.1744167804718","587.1744167804718","587.1744167804718","1763636319","0.02106276476812182","0.2744688859190604","0.0685242135867928","1","","0.16766137950740834","1.2411701216306055","0.34632557305390427","trainable_pinn_ray_8155d86e"
